# Milepost, Milepost Feet, Sync Count, Sync Sample, Speed, Linecode, Division Code, SubDivision Code, Track Class, Posted Speed, Track Number, Gradient, ALD, L Surface 31, L Surface 62, L Surface 124, R Surface 31, R Surface 62, R Surface 124, L Alignment 31, L Alignment 62, L Alignment 124, R Alignment 31, R Alignment 62, R Alignment 124, Gage, RESERVE, Crosslevel, Crosslevel rate, Curvature, Curvature rate, Curve Transition Status, Readj Curve Transition Status, ISR1, ISR2, Delayed time between samples, RC/62, L Profile short, R Profile short, L Profile space curve, R Profile space curve, L Alignment space curve, R Alignment space curve, Termiflex Status Bit, RC/20, RC/31, RC/55, L Alignment Raw S, L Alignment Raw M, R Alignment Raw S, R Alignment Raw M, L Comb AlignProf S, L Comb AlignProf M, L Comb AlignProf L, R Comb AlignProf S, R Comb AlignProf M, R Comb AlignProf L, Latitude, Longitude
113, 2601, 0, 617, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.1058959945, 0.1959228486, 0, 0.07049560442, 0.07568359262, 0, -0.05226135371, -0.01335144073, 0, -0.001144409205, 0.1083374048, 0, 56.60357667, 56.97283936, 0.3112792922, 0.1110839827, -0.01, 0, 0, 0, 0, 0, 4609, 0.1843261691, 0, 0, 0, 0, 0, 0, 0, 0.01586914039, 0.02929687456, -0.07812499884, 0, 0, 0, 0, 0, 0, -0.1153564436, -0.06317138578, -0.3262329053, -0.2465820313, 51.77224119, -104.1806101
113, 2602, 0, 618, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.1049804672, 0.1739501927, 0, 0.05798339757, 0.05004882738, 0, -0.05340576291, -0.003814697351, 0, 0.01716613808, 0.1258850126, 0, 56.59472657, 56.98321533, 0.3149414016, 0.1171874983, -0.01, 0, 0, 0, 0, 0, 4617, 0.1843261691, 0, 0, 0, 0, 0, 0, 0, 0.02441406214, 0.01464843728, -0.0537109367, 0, 0, 0, 0, 0, 0, -0.117492674, -0.04882812427, -0.317077632, -0.2310180664, 51.77224104, -104.1806145
113, 2603, 0, 619, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.09002685413, 0.1480102517, 0, 0.04608154228, 0.0262451168, 0, -0.05607605106, -0.003814697351, 0, 0.01907348675, 0.1384735138, 0, 56.59472657, 56.99176025, 0.3112792922, 0.114746092, -0.01, 0, 0, 0, 0, 0, 4617, 0.1843261691, 0, 0, 0, 0, 0, 0, 0, 0.02685546835, -0.008544921748, -0.05126953049, 0, 0, 0, 0, 0, 0, -0.1214599591, -0.04882812427, -0.31433105, -0.2191162109, 51.77224089, -104.1806189
113, 2604, 0, 620, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.06958007709, 0.1187133771, 0, 0.03875732364, 0.007324218641, 0, -0.06446838523, -0.01029968285, 0, 0.009536743377, 0.1438140901, 0, 56.59991456, 56.99816895, 0.2990722612, 0.102539061, -0.01, -0.01, 0, 0, 0, 0, 4618, 0.1843261691, 0, 0, 0, 0, 0, 0, 0, 0.02197265592, -0.02197265592, -0.05126953049, 0, 0, 0, 0, 0, 0, -0.1287841778, -0.05737304602, -0.317077632, -0.2139282227, 51.77224074, -104.1806233
113, 2605, 0, 621, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.04882812427, 0.08544921748, 0, 0.01434326151, -0.03295898388, 0, -0.06866455232, -0.01182556179, 0, 0.009155273642, 0.1495361362, 0, 56.60784913, 56.99908447, 0.3015136674, 0.1062011703, -0.01, -0.01, 0, 0, 0, 0, 4618, 0.1843261691, 0, 0, 0, 0, 0, 0, 0, 0.009765624854, -0.02929687456, -0.05004882738, 0, 0, 0, 0, 0, 0, -0.131225584, -0.05737304602, -0.3167724562, -0.2081298828, 51.77224059, -104.1806277
113, 2606, 0, 622, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.03356933544, 0.05859374913, 0, 0.003967285097, -0.05554199136, 0, -0.07476806808, -0.01449584993, 0, 0.004196167086, 0.1461029085, 0, 56.60998536, 56.99420166, 0.2954101518, 0.102539061, -0.01, -0.01, 0, 0, 0, 0, 4611, 0.1843261691, 0, 0, 0, 0, 0, 0, 0, -0.009765624854, -0.03173828078, -0.03784179631, 0, 0, 0, 0, 0, 0, -0.1358032206, -0.06072997956, -0.3186035109, -0.2111816406, 51.77224044, -104.1806321
113, 2607, 0, 623, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.02166748015, 0.04150390563, 0, -0.008544921748, -0.08270263549, 0, -0.06675720364, -0.001144409205, 0, 0.006866455232, 0.1518249546, 0, 56.61212159, 56.98748779, 0.3027343705, 0.1110839827, -0.01, -0.01, 0, 0, 0, 0, 4611, 0.1843261691, 0, 0, 0, 0, 0, 0, 0, -0.02563476524, -0.03295898388, -0.02807617146, 0, 0, 0, 0, 0, 0, -0.1290893535, -0.05920410068, -0.3085327102, -0.2069091797, 51.77224029, -104.1806365
113, 2608, 0, 624, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.01617431617, 0.03479003854, 0, -0.01098632796, -0.09948730321, 0, -0.04615783795, 0.01907348675, 0, 0.01373291046, 0.1590728795, 0, 56.61944581, 56.97924805, 0.3051757767, 0.114746092, -0.01, -0.01, 0, 0, 0, 0, 4609, 0.1843261691, 0, 0, 0, 0, 0, 0, 0, -0.04516601495, -0.02929687456, -0.008544921748, 0, 0, 0, 0, 0, 0, -0.1126098616, -0.05523681558, -0.2932739214, -0.2014160156, 51.77224014, -104.1806409
113, 2609, 0, 625, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.0009155273301, 0.0262451168, 0, -0.01983642549, -0.1138305647, 0, -0.02479553278, 0.03738403404, 0, 0.01640319861, 0.1605987585, 0, 56.62951661, 56.97314453, 0.3051757767, 0.1171874983, -0.01, -0.01, 0, 0, 0, 0, 4609, 0.1989746064, 0, 0, 0, 0, 0, 0, 0, -0.05249023359, -0.02563476524, -0.02441406214, 0, 0, 0, 0, 0, 0, -0.09490966655, -0.05401611248, -0.2792358357, -0.2005004883, 51.77223999, -104.1806453
113, 2610, 0, 626, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.01190185529, 0.01922607393, 0, -0.02471923791, -0.1281738262, 0, -0.01182556179, 0.05378723265, 0, 0.008773803907, 0.1632690466, 0, 56.63745118, 56.96704102, 0.3015136674, 0.114746092, -0.01, -0.01, 0, 0, 0, 0, 4609, 0.2233886685, 0, 0, 0, 0, 0, 0, 0, -0.04882812427, -0.0354003901, -0.04272460874, 0, 0, 0, 0, 0, 0, -0.08392333859, -0.06134033112, -0.2676391562, -0.1986694336, 51.77223984, -104.1806497
113, 2611, 0, 627, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.02166748015, 0.01586914039, 0, -0.02502441369, -0.1443481424, 0, 0.0003814697351, 0.06713867338, 0, 0.004577636821, 0.1693725624, 0, 56.64080811, 56.96124268, 0.2941894487, 0.1086425765, -0.01, -0.01, 0, 0, 0, 0, 4622, 0.2575683555, 0, 0, 0, 0, 0, 0, 0, -0.05493163981, -0.04394531185, -0.06958007709, 0, 0, 0, 0, 0, 0, -0.07385253796, -0.06561279199, -0.2560424767, -0.1937866211, 51.77223969, -104.1806541
113, 2612, 0, 628, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.02502441369, 0.01190185529, 0, -0.02166748015, -0.1425170877, 0, 0.02365112358, 0.0793457049, 0, 0.01678466834, 0.1762390176, 0, 56.64050294, 56.95666504, 0.2844238239, 0.1000976548, -0.01, -0.02, 0, 0, 0, 0, 4622, 0.2697753866, 0, 0, 0, 0, 0, 0, 0, -0.05126953049, -0.06103515534, -0.1110839827, 0, 0, 0, 0, 0, 0, -0.05462646403, -0.05584716714, -0.2456665002, -0.1885986328, 51.77223954, -104.1806585
113, 2613, 0, 629, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.0222778317, -0.005187988204, 0, -0.01617431617, -0.1519775368, 0, 0.03967285245, 0.09307861536, 0, 0.02593994199, 0.1724243203, 0, 56.64691163, 56.94903565, 0.2697753866, 0.08666992058, -0.01, -0.02, 0, 0, 0, 0, 4621, 0.2929687456, 0, 0, 0, 0, 0, 0, 0, -0.04882812427, -0.0720214833, -0.1342773417, 0, 0, 0, 0, 0, 0, -0.04150390563, -0.0485229485, -0.2331542934, -0.1913452148, 51.77223939, -104.1806629
113, 2614, 0, 630, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.01098632796, -0.02410888636, 0, -0.008239745971, -0.1638793921, 0, 0.0587463392, 0.1052856469, 0, 0.03204345775, 0.1628875769, 0, 56.66217042, 56.94415283, 0.2575683555, 0.07690429573, -0.02, -0.02, 0, 0, 0, 0, 4621, 0.3063964798, 0, 0, 0, 0, 0, 0, 0, -0.04028320252, -0.09277343612, -0.1647949194, 0, 0, 0, 0, 0, 0, -0.0262451168, -0.04394531185, -0.2212524381, -0.1968383789, 51.77223924, -104.1806673
113, 2615, 0, 631, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.0003051757767, -0.04638671806, 0, -0.005798339757, -0.177612302, 0, 0.07438659834, 0.1060485864, 0, 0.04844665636, 0.1571655309, 0, 56.67773438, 56.93743897, 0.2490234338, 0.07080078019, -0.02, -0.03, 0, 0, 0, 0, 4612, 0.3186035109, 0, 0, 0, 0, 0, 0, 0, -0.0366210932, -0.1269531231, -0.2026367157, 0, 0, 0, 0, 0, 0, -0.01190185529, -0.03234863233, -0.2166748015, -0.1992797852, 51.77223909, -104.1806718
113, 2616, 0, 632, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.009765624854, -0.07049560442, 0, 0.002136230437, -0.1998901337, 0, 0.09040832722, 0.1171112087, 0, 0.05645752079, 0.1472473177, 0, 56.69604493, 56.93499756, 0.2453613245, 0.06835937398, -0.02, -0.03, 0, 0, 0, 0, 4612, 0.3247070264, 0, 0, 0, 0, 0, 0, 0, -0.03417968699, -0.1440429666, -0.217285153, 0, 0, 0, 0, 0, 0, 0.002136230437, -0.0274658199, -0.2041625946, -0.2038574219, 51.77223894, -104.1806762
113, 2617, 0, 633, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.0183105466, -0.08819579947, 0, 0.01098632796, -0.217285153, 0, 0.1014709495, 0.1304626494, 0, 0.05149841424, 0.133895877, 0, 56.72106934, 56.9331665, 0.2441406214, 0.06958007709, -0.02, -0.04, 0, 0, 0, 0, 4608, 0.3259277295, 0, 0, 0, 0, 0, 0, 0, -0.03906249942, -0.170898435, -0.2416992151, 0, 0, 0, 0, 0, 0, 0.0131225584, -0.03112792922, -0.1928710909, -0.2114868164, 51.77223879, -104.1806806
113, 2618, 0, 634, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.02349853481, -0.09765624854, 0, 0.01464843728, -0.2386474574, 0, 0.107955935, 0.1407623322, 0, 0.05264282344, 0.1308441191, 0, 56.73602295, 56.93286133, 0.2539062462, 0.08056640505, -0.02, -0.05, 0, 0, 0, 0, 4608, 0.3259277295, 0, 0, 0, 0, 0, 0, 0, -0.04516601495, -0.1696777318, -0.2539062462, 0, 0, 0, 0, 0, 0, 0.01983642549, -0.02960205034, -0.1852416965, -0.2105712891, 51.77223864, -104.180685
113, 2619, 0, 635, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.02380371058, -0.1037597641, 0, 0.009460449078, -0.2517700158, 0, 0.1140594508, 0.1464843783, 0, 0.06752014311, 0.1342773468, 0, 56.74121094, 56.93377686, 0.2648925742, 0.09521484233, -0.02, -0.06, 0, 0, 0, 0, 4616, 0.3259277295, 0, 0, 0, 0, 0, 0, 0, -0.06469726466, -0.159912107, -0.2673339804, 0, 0, 0, 0, 0, 0, 0.02532958947, -0.0170898435, -0.180358884, -0.2059936523, 51.77223849, -104.1806894
113, 2620, 0, 636, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.02929687456, -0.1074218734, 0, 0.01251220684, -0.2618408164, 0, 0.1232147244, 0.1579284703, 0, 0.08430481145, 0.1461029085, 0, 56.74670411, 56.93286133, 0.2685546835, 0.102539061, -0.02, -0.07, 0, 0, 0, 0, 4616, 0.3259277295, 0, 0, 0, 0, 0, 0, 0, -0.08300781126, -0.1464843728, -0.2783203084, 0, 0, 0, 0, 0, 0, 0.03265380811, -0.004272460874, -0.1696777318, -0.1956176758, 51.77223834, -104.1806938
113, 2621, 0, 637, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.03082275345, -0.1113891585, 0, 0.01770019505, -0.2642822226, 0, 0.1342773468, 0.1766204873, 0, 0.09727478245, 0.165557865, 0, 56.75219727, 56.93103027, 0.2661132773, 0.102539061, -0.02, -0.08, 0, 0, 0, 0, 4624, 0.3283691357, 0, 0, 0, 0, 0, 0, 0, -0.09765624854, -0.1318359355, -0.2893066363, 0, 0, 0, 0, 0, 0, 0.04028320252, 0.004577636651, -0.1535034157, -0.1791381836, 51.77223819, -104.1806982
113, 2622, 0, 638, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.02380371058, -0.1129150374, 0, 0.02807617146, -0.2529907189, 0, 0.135421756, 0.1838684123, 0, 0.1045227074, 0.1808166544, 0, 56.74670411, 56.92828369, 0.2539062462, 0.09399413922, -0.02, -0.09, 0, 0, 0, 0, 4624, 0.3393554637, 0, 0, 0, 0, 0, 0, 0, -0.114746092, -0.1159667951, -0.2880859332, 0, 0, 0, 0, 0, 0, 0.04119872985, 0.008850097524, -0.1464843728, -0.1669311523, 51.77223804, -104.1807026
113, 2623, 0, 639, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.01129150374, -0.1226806622, 0, 0.03417968699, -0.2429199183, 0, 0.1220703152, 0.1792907755, 0, 0.1121521021, 0.1861572307, 0, 56.73358155, 56.92370606, 0.2392578089, 0.08178710816, -0.02, -0.09, 0, 0, 0, 0, 4624, 0.3515624948, 0, 0, 0, 0, 0, 0, 0, -0.1086425765, -0.08300781126, -0.2819824177, 0, 0, 0, 0, 0, 0, 0.03112792922, 0.01342773417, -0.1498413064, -0.1611328125, 51.77223789, -104.180707
113, 2624, 0, 640, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.008850097524, -0.1431274393, 0, 0.04425048762, -0.2276611294, 0, 0.09155273642, 0.1571655309, 0, 0.1087188745, 0.1811981242, 0, 56.71832276, 56.91729736, 0.2050781219, 0.05249023359, -0.02, -0.09, 0, 0, 0, 0, 4616, 0.3674316351, 0, 0, 0, 0, 0, 0, 0, -0.1074218734, -0.06225585845, -0.2819824177, 0, 0, 0, 0, 0, 0, 0.007629394418, 0.01007080063, -0.1651000952, -0.1641845703, 51.77223774, -104.1807113
113, 2625, 0, 641, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.04119872985, -0.1727294896, 0, 0.02807617146, -0.2362060512, 0, 0.06980896152, 0.1422882112, 0, 0.1071929956, 0.180053715, 0, 56.69970704, 56.90966797, 0.1745605443, 0.02563476524, -0.02, -0.09, 0, 0, 0, 0, 4616, 0.3955078066, 0, 0, 0, 0, 0, 0, 0, -0.1098632796, -0.04394531185, -0.2905273394, 0, 0, 0, 0, 0, 0, -0.009460449078, 0.009460449078, -0.1745605443, -0.163269043, 51.77223759, -104.1807158
113, 2626, 0, 642, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.07049560442, -0.1986694306, 0, 0.007934570194, -0.2444457971, 0, 0.05416870238, 0.1220703152, 0, 0.1075744653, 0.1686096229, 0, 56.68200684, 56.90600586, 0.1513671852, 0.007324218641, -0.02, -0.09, 0, 0, 0, 0, 4609, 0.411376947, 0, 0, 0, 0, 0, 0, 0, -0.1074218734, -0.05004882738, -0.3063964798, 0, 0, 0, 0, 0, 0, -0.0222778317, 0.01098632796, -0.1876831027, -0.1702880859, 51.77223744, -104.1807202
113, 2627, 0, 643, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.09796142432, -0.2224731412, 0, -0.01647949194, -0.2517700158, 0, 0.02746582093, 0.08506775092, 0, 0.09765625218, 0.1487731967, 0, 56.66094971, 56.90509033, 0.1306152324, -0.007324218641, -0.02, -0.08, 0, 0, 0, 0, 4609, 0.4162597594, 0, 0, 0, 0, 0, 0, 0, -0.09765624854, -0.06103515534, -0.3271484326, 0, 0, 0, 0, 0, 0, -0.04394531185, 0.003356933544, -0.2130126921, -0.1843261719, 51.77223729, -104.1807246
113, 2628, 0, 644, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.1242065411, -0.2496337853, 0, -0.06286621, -0.2804565388, 0, 0.006484985497, 0.05950927867, 0, 0.08239746278, 0.1304626494, 0, 56.64569092, 56.90661621, 0.1342773417, 0, -0.02, -0.07, 0, 0, 0, 0, 4617, 0.4162597594, 0, 0, 0, 0, 0, 0, 0, -0.06835937398, -0.0903320299, -0.3564453072, 0, 0, 0, 0, 0, 0, -0.06103515534, -0.007324218641, -0.231018063, -0.1962280273, 51.77223714, -104.180729
113, 2629, 0, 645, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.1348876933, -0.26519775, 0, -0.09124755723, -0.2984619096, 0, -0.003814697351, 0.0434875498, 0, 0.06408691549, 0.1064300561, 0, 56.64752198, 56.90814209, 0.1452636697, 0.01342773417, -0.02, -0.06, 0, 0, 0, 0, 4617, 0.4162597594, 0, 0, 0, 0, 0, 0, 0, -0.04272460874, -0.1281738262, -0.3918456973, 0, 0, 0, 0, 0, 0, -0.06988525286, -0.02075195282, -0.2420043909, -0.2136230469, 51.77223699, -104.1807334
113, 2630, 0, 646, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.1376342753, -0.2734374959, 0, -0.1116943343, -0.3024291947, 0, -0.02098083543, 0.03242492748, 0, 0.03814697351, 0.06561279444, 0, 56.66308594, 56.90966797, 0.1538085915, 0.02685546835, -0.02, -0.05, 0, 0, 0, 0, 4626, 0.4162597594, 0, 0, 0, 0, 0, 0, 0, 0, -0.1525878884, -0.411376947, 0, 0, 0, 0, 0, 0, -0.08331298704, -0.04028320252, -0.2493286096, -0.2438354492, 51.77223684, -104.1807378
113, 2631, 0, 647, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.1385498026, -0.2807617146, 0, -0.1358032206, -0.3042602494, 0, -0.03395080642, 0.03166198801, 0, 0.003433227616, 0.01449584993, 0, 56.6951294, 56.91027832, 0.1611328101, 0.03784179631, -0.03, -0.04, 0, 0, 0, 0, 4626, 0.4162597594, 0, 0, 0, 0, 0, 0, 0, 0.02075195282, -0.1745605443, -0.4125976501, 0, 0, 0, 0, 0, 0, -0.09307861189, -0.0668334951, -0.2493286096, -0.2813720703, 51.77223669, -104.1807422
113, 2632, 0, 648, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.1333618144, -0.2835082966, 0, -0.148925779, -0.3070068314, 0, -0.04234314059, 0.0358581551, 0, -0.0217437749, -0.02899169987, 0, 56.7253418, 56.9130249, 0.1684570287, 0.04882812427, -0.03, -0.03, 0, 0, 0, 0, 4627, 0.4162597594, 0, 0, 0, 0, 0, 0, 0, 0.03051757767, -0.1953124971, -0.3942871035, 0, 0, 0, 0, 0, 0, -0.09918212743, -0.08636474481, -0.2450561487, -0.3131103516, 51.77223654, -104.1807467
113, 2633, 0, 649, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.1165771467, -0.262451168, 0, -0.1693725561, -0.2987670854, 0, -0.04920959583, 0.03623962483, 0, -0.03776550377, -0.05912780894, 0, 56.74517823, 56.91424561, 0.1855468722, 0.06958007709, -0.03, -0.02, 0, 0, 0, 0, 4627, 0.4162597594, 0, 0, 0, 0, 0, 0, 0, 0.03173828078, -0.1928710909, -0.3869628849, 0, 0, 0, 0, 0, 0, -0.1049804672, -0.09857177587, -0.2441406214, -0.3350830078, 51.77223639, -104.1807511
113, 2634, 0, 650, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.09948730321, -0.2413940394, 0, -0.1812744114, -0.2880859332, 0, -0.05035400503, 0.04386901954, 0, -0.05340576291, -0.08201599304, 0, 56.76409912, 56.91790772, 0.1953124971, 0.08300781126, -0.03, -0.01, 0, 0, 0, 0, 4617, 0.4125976501, 0, 0, 0, 0, 0, 0, 0, 0, -0.183105466, -0.366210932, 0, 0, 0, 0, 0, 0, -0.1062011703, -0.1110839827, -0.2395629847, -0.3515625, 51.77223624, -104.1807555
113, 2635, 0, 651, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.07507324107, -0.2127075164, 0, -0.1901245089, -0.2703857382, 0, -0.04882812609, 0.05455017212, 0, -0.07209777993, -0.09231567589, 0, 56.78729248, 56.92370606, 0.2050781219, 0.09521484233, -0.03, 0, 0, 0, 0, 0, 4617, 0.4064941346, 0, 0, 0, 0, 0, 0, 0, -0.02929687456, -0.1647949194, -0.3564453072, 0, 0, 0, 0, 0, 0, -0.1058959945, -0.1245117169, -0.2313232387, -0.3591918945, 51.77223609, -104.1807599
113, 2636, 0, 652, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.04333496029, -0.180358884, 0, -0.1678466772, -0.2258300748, 0, -0.04539489848, 0.06103515761, 0, -0.08239746278, -0.09803772192, 0, 56.8022461, 56.92462158, 0.1953124971, 0.08789062369, -0.03, 0, 0, 0, 0, 0, 4617, 0.4064941346, 0, 0, 0, 0, 0, 0, 0, -0.06225585845, -0.1550292946, -0.343017573, 0, 0, 0, 0, 0, 0, -0.1031494125, -0.1306152324, -0.2246093717, -0.3625488281, 51.77223594, -104.1807642
113, 2637, 0, 653, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, -0.01892089816, -0.1547241188, 0, -0.1416015604, -0.1828002902, 0, -0.03890991298, 0.06866455232, 0, -0.0793457049, -0.09536743377, 0, 56.80285645, 56.92889404, 0.183105466, 0.07812499884, -0.03, 0, 0, 0, 0, 0, 4611, 0.4064941346, 0, 0, 0, 0, 0, 0, 0, -0.102539061, -0.1403808573, -0.3332519482, 0, 0, 0, 0, 0, 0, -0.09765624854, -0.12573242, -0.2178955046, -0.3582763672, 51.77223579, -104.1807686
113, 2638, 0, 654, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.007324218641, -0.1251220684, 0, -0.1034545883, -0.1260375958, 0, -0.03280639722, 0.07247924967, 0, -0.08354187198, -0.1026153587, 0, 56.79888916, 56.92889404, 0.1623535132, 0.06103515534, -0.03, 0.01, 0, 0, 0, 0, 4611, 0.4064941346, 0, 0, 0, 0, 0, 0, 0, -0.1220703107, -0.1452636697, -0.3186035109, 0, 0, 0, 0, 0, 0, -0.09277343612, -0.1266479473, -0.2136230437, -0.361328125, 51.77223564, -104.180773
113, 2639, 0, 655, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.03173828078, -0.0982666001, 0, -0.05065917893, -0.06866454976, 0, -0.02365112358, 0.06942749179, 0, -0.09193420616, -0.1186370876, 0, 56.80773926, 56.9307251, 0.1354980449, 0.0366210932, -0.03, 0.01, 0, 0, 0, 0, 4623, 0.4064941346, 0, 0, 0, 0, 0, 0, 0, -0.1635742163, -0.1525878884, -0.3015136674, 0, 0, 0, 0, 0, 0, -0.08453369015, -0.1327514629, -0.214538571, -0.3720092773, 51.77223549, -104.1807774
113, 2640, 0, 656, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.0445556634, -0.07293701063, 0, -0.01525878884, -0.01556396461, 0, -0.009155273642, 0.06103515761, 0, -0.08354187198, -0.122451785, 0, 56.81140137, 56.93377686, 0.1159667951, 0.01953124971, -0.03, 0.01, 0, 0, 0, 0, 4623, 0.4064941346, 0, 0, 0, 0, 0, 0, 0, -0.1867675753, -0.1574707008, -0.2844238239, 0, 0, 0, 0, 0, 0, -0.07110595597, -0.1269531231, -0.2191162077, -0.373840332, 51.77223534, -104.1807819
113, 2641, 0, 657, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.0497436516, -0.05279540937, 0, 0.01342773417, 0.03479003854, 0, -0.001144409205, 0.04158020112, 0, -0.0804901141, -0.1262664823, 0, 56.80651856, 56.93927002, 0.09155273301, 0, -0.03, 0.02, 0, 0, 0, 0, 4627, 0.4028320252, 0, 0, 0, 0, 0, 0, 0, -0.2087402313, -0.1660156225, -0.2575683555, 0, 0, 0, 0, 0, 0, -0.06317138578, -0.1251220684, -0.2319335903, -0.3741455078, 51.77223519, -104.1807863
113, 2642, 0, 658, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.05249023359, -0.03723144476, 0, 0.04699706961, 0.0799560535, 0, -0.003433227616, 0.0141143802, 0, -0.08506775092, -0.1331329375, 0, 56.79949951, 56.94232178, 0.05737304602, -0.03051757767, -0.03, 0.02, 0, 0, 0, 0, 4627, 0.3955078066, 0, 0, 0, 0, 0, 0, 0, -0.2050781219, -0.1806640598, -0.2392578089, 0, 0, 0, 0, 0, 0, -0.06347656155, -0.1290893535, -0.25146484, -0.3762817383, 51.77223504, -104.1807907
113, 2643, 0, 659, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.05401611248, -0.02197265592, 0, 0.06011962801, 0.1016235336, 0, 0.001144409205, -0.009536743377, 0, -0.08735656934, -0.1361846954, 0, 56.79095459, 56.94354248, 0.04516601495, -0.04028320252, -0.03, 0.01, 0, 0, 0, 0, 4623, 0.3857421818, 0, 0, 0, 0, 0, 0, 0, -0.1928710909, -0.2099609344, -0.2221679654, 0, 0, 0, 0, 0, 0, -0.05828857335, -0.1300048809, -0.2679443319, -0.3750610352, 51.77223488, -104.1807951
113, 2644, 0, 660, 14, WYN1,Saskatoon,Saskatoon-Wynyard,3, 40, 1,0.7, 0, 0.0537109367, -0.001525878884, 0, 0.08026122927, 0.1300048809, 0, -0.008010864437, -0.03395080642, 0, -0.08430481145, -0.1270294218, 0, 56.7744751, 56.94445801, 0.02075195282, -0.06103515534, -0.03, 0.01, 0, 0, 0, 0, 4623, 0.3710937445, 0, 0, 0, 0, 0, 0, 0, -0.170898435, -0.2307128872, -0.2050781219, 0, 0, 0, 0, 0, 0, -0.06500244044, -0.1269531231, -0.285644527, -0.364074707, 51.77223473, -104.1807995
